TimeT,AngVelT
0,27.4474974974975
0.0120120240480962,27.4474974974975
0.0240240480961924,14.3772605939273
0.0360360721442886,19.6053553553554
0.0480480961923848,23.5264264264264
0.060060120240481,28.7545211878545
0.0720721442885772,31.3685685685686
0.0840841683366733,36.5966633299967
0.0960961923847695,39.2107107107107
0.108108216432866,43.1317817817817
0.120120240480962,47.0528528528529
0.132132264529058,50.9739239239239
0.144144288577154,53.587971304638
0.15615631262525,56.202018685352
0.168168336673347,60.123089756423
0.180180360721443,62.7371371371372
0.192192384769539,64.0441608274941
0.204204408817635,67.9652318985653
0.216216432865731,70.5792792792792
0.228228456913828,73.1933266599933
0.240240480961924,75.8073740407073
0.25225250501002,78.4214214214217
0.264264529058116,78.4214214214214
0.276276553106212,82.3424924924924
0.288288577154309,83.6495161828494
0.300300601202405,84.9565398732069
0.312312625250501,87.5705872539205
0.324324649298597,90.1846346346345
0.336336673346693,90.1846346346345
0.34834869739479,92.7986820153486
0.360360721442886,94.1057057057061
0.372372745490982,95.4127293960626
0.384384769539078,96.7197530864197
0.396396793587174,98.0267767767767
0.408408817635271,99.3338004671337
0.420420841683367,100.640824157491
0.432432865731463,101.947847847848
0.444444889779559,103.254871538205
0.456456913827655,103.254871538205
0.468468937875752,105.868918918919
0.480480961923848,105.868918918919
0.492492985971944,107.175942609275
0.50450501002004,108.482966299634
0.516517034068136,108.482966299633
0.528529058116232,109.789989989989
0.540541082164329,109.789989989991
0.552553106212425,111.097013680348
0.564565130260521,112.404037370703
0.576577154308617,113.711061061061
0.588589178356713,112.404037370704
0.60060120240481,115.018084751419
0.612613226452906,113.711061061061
0.624625250501002,117.632132132131
0.636637274549098,115.018084751419
0.648649298597194,116.325108441775
0.660661322645291,117.632132132132
0.672673346693387,117.632132132132
0.684685370741483,118.939155822489
0.696697394789579,118.93915582249
0.708709418837675,118.939155822488
0.720721442885772,120.246179512846
0.732733466933868,120.246179512847
0.744745490981964,121.553203203203
0.75675751503006,120.246179512846
0.768769539078156,122.860226893559
0.780781563126253,121.553203203204
0.792793587174349,122.860226893561
0.804805611222445,121.553203203202
0.816817635270541,124.167250583917
0.828829659318637,122.86022689356
0.840841683366733,124.167250583918
0.85285370741483,125.474274274274
0.864865731462926,122.860226893559
0.876877755511022,126.781297964632
0.888889779559118,124.167250583917
0.900901803607214,125.474274274274
0.912913827655311,125.474274274274
0.924925851703407,125.474274274274
0.936937875751503,126.781297964632
0.948949899799599,126.78129796463
0.960961923847695,126.781297964631
0.972973947895792,126.781297964632
0.984985971943888,126.781297964631
0.996997995991984,128.088321654987
1.00901002004008,126.781297964632
1.02102204408818,128.088321654989
1.03303406813627,129.395345345344
1.04504609218437,126.781297964632
1.05705811623246,128.088321654987
1.06907014028056,128.088321654987
1.08108216432866,129.395345345349
1.09309418837675,129.395345345344
1.10510621242485,128.088321654987
1.11711823647295,129.395345345349
1.12913026052104,129.395345345344
1.14114228456914,129.395345345344
1.15315430861723,129.395345345344
1.16516633266533,129.395345345346
1.17717835671343,130.702369035703
1.18919038076152,130.702369035701
1.20120240480962,128.088321654989
1.21321442885772,130.702369035703
1.22522645290581,130.702369035701
1.23723847695391,130.702369035703
1.249250501002,130.702369035701
1.2612625250501,129.395345345344
1.2732745490982,132.00939272606
1.28528657314629,130.702369035703
1.29729859719439,129.395345345344
1.30931062124248,132.00939272606
1.32132264529058,130.702369035703
1.33333466933868,130.702369035701
1.34534669338677,130.702369035701
1.35735871743487,130.702369035703
1.36937074148297,133.316416416418
1.38138276553106,130.702369035701
1.39339478957916,130.702369035701
1.40540681362725,132.009392726063
1.41741883767535,132.009392726058
1.42943086172345,130.702369035701
1.44144288577154,132.00939272606
1.45345490981964,130.702369035701
1.46546693386774,132.00939272606
1.47747895791583,132.00939272606
1.48949098196393,132.009392726058
1.50150300601202,132.00939272606
1.51351503006012,132.00939272606
1.52552705410822,132.009392726058
1.53753907815631,132.009392726058
1.54955110220441,130.702369035701
1.56156312625251,133.31641641642
1.5735751503006,132.009392726058
1.5855871743487,132.009392726058
1.59759919839679,132.009392726063
1.60961122244489,132.009392726058
1.62162324649299,132.009392726058
1.63363527054108,132.00939272606
1.64564729458918,133.316416416415
1.65765931863727,132.00939272606
1.66967134268537,132.009392726058
1.68168336673347,132.00939272606
1.69369539078156,133.316416416418
1.70570741482966,132.009392726058
1.71771943887776,133.316416416418
1.72973146292585,132.009392726058
1.74174348697395,132.009392726058
1.75375551102204,133.31641641642
1.76576753507014,132.009392726058
1.77777955911824,132.009392726058
1.78979158316633,133.316416416418
1.80180360721443,132.00939272606
1.81381563126252,132.009392726058
1.82582765531062,133.316416416415
1.83783967935872,132.00939272606
1.84985170340681,133.316416416418
1.86186372745491,132.009392726058
1.87387575150301,133.316416416418
1.8858877755511,133.316416416418
1.8978997995992,132.009392726058
1.90991182364729,132.009392726058
1.92192384769539,133.316416416418
1.93393587174349,132.009392726058
1.94594789579158,133.316416416418
1.95795991983968,133.316416416418
1.96997194388778,132.009392726058
1.98198396793587,133.316416416418
1.99399599198397,132.009392726058
2.00600801603206,133.316416416415
2.01802004008016,132.009392726063
2.03003206412826,133.316416416415
2.04204408817635,133.316416416415
2.05405611222445,132.009392726063
2.06606813627254,133.316416416415
2.07808016032064,132.009392726058
2.09009218436874,133.316416416415
2.10210420841683,133.31641641642
2.11411623246493,132.009392726058
2.12612825651303,133.316416416415
2.13814028056112,133.31641641642
2.15015230460922,132.009392726053
2.16216432865731,133.31641641642
2.17417635270541,133.31641641642
2.18618837675351,132.009392726053
2.1982004008016,133.31641641642
2.2102124248497,132.009392726063
2.2222244488978,133.31641641641
2.23423647294589,133.31641641642
2.24624849699399,132.009392726063
2.25826052104208,133.31641641641
2.27027254509018,133.31641641642
2.28228456913828,132.009392726053
2.29429659318637,133.31641641642
2.30630861723447,133.31641641642
2.31832064128256,133.31641641641
2.33033266533066,132.009392726063
2.34234468937876,133.316416416415
2.35435671342685,132.009392726058
2.36636873747495,134.623440106777
2.37838076152305,132.009392726058
2.39039278557114,133.316416416415
2.40240480961924,132.009392726063
2.41441683366733,133.316416416415
2.42642885771543,133.316416416415
2.43844088176353,132.009392726063
2.45045290581162,133.316416416415
2.46246492985972,133.316416416415
2.47447695390782,132.009392726058
2.48648897795591,133.31641641642
2.49850100200401,133.316416416415
2.5105130260521,133.316416416415
2.5225250501002,132.009392726058
2.5345370741483,133.316416416415
2.54654909819639,133.31641641642
2.55856112224449,133.316416416415
2.57057314629259,132.009392726058
2.58258517034068,133.31641641642
2.59459719438878,133.316416416415
2.60660921843687,132.009392726058
2.61862124248497,133.31641641642
2.63063326653307,132.009392726058
2.64264529058116,133.316416416415
2.65465731462926,133.31641641642
2.66666933867735,132.009392726053
2.67868136272545,133.31641641642
2.69069338677355,133.31641641642
2.70270541082164,133.31641641641
2.71471743486974,132.009392726063
2.72672945891784,133.316416416415
2.73874148296593,133.316416416415
2.75075350701403,132.009392726063
2.76276553106212,133.31641641641
2.77477755511022,133.31641641642
2.78678957915832,133.31641641642
2.79880160320641,132.009392726053
2.81081362725451,133.31641641642
2.82282565130261,133.31641641642
2.8348376753507,132.009392726053
2.8468496993988,133.31641641642
2.85886172344689,133.316416416415
2.87087374749499,132.009392726058
2.88288577154309,133.31641641642
