TimeT,AccT,VelT,PosT
0,-2.24334238095238,1.70687996011617e-05,5.68910995299734e-07
345002,3.64542761904762,0.1962925,-0.0261723154761905
345022,7.57127761904762,-0.32715380952381,0.0295996337868481
345043,0.701047619047618,0.2944385,-0.0310796392857143
345063,6.58981761904762,-0.327154285714286,0.010905156462585
345084,-0.280422380952382,-0.098146,0.00257049047619048
345104,-2.24334238095238,-0.0467361904761905,0.00923596145124717
345125,-3.22480238095238,0.147219,-0.00268730714285714
345145,-0.280422380952382,0.0934728571428571,0.00255936394557823
345166,1.68250761904762,0.1472195,-0.019629275
345186,4.62689761904762,-0.245366,0.0122683
345206,-0.280422380952382,0,0.00467364285714286
345227,-0.280422380952382,0.0981465,-0.000233705952380953
345247,1.68250761904762,0.0934723809523809,-0.00912468480725624
345268,3.64542761904762,-0.098146,0.0142545619047619
345288,1.68250761904762,0.186945238095238,-0.0135757970521542
345309,5.60835761904762,-0.0981465,0.004907325
345329,3.64542761904762,0,-0.014020880952381
345350,3.64542761904762,-0.2944385,0.014721925
345370,-2.24334238095238,0,0.00233680952380952
345391,-2.24334238095238,0.049073,0.00923042142857143
345411,-1.26188238095238,0.233681428571429,-0.00645404421768707
345432,3.64542761904762,0.0981465,-0.00958096785714286
345452,5.60835761904762,-0.0934728571428571,-0.00255934013605442
345473,3.64542761904762,-0.147219,-0.00432312142857142
345493,0.701047619047618,-0.233681428571429,0.0111276870748299
345514,-4.20626238095238,0,0.00467361904761905
345534,-4.20626238095238,0.0934723809523809,-0.00678787528344671
345555,-2.24334238095238,-0.049073,0.016474530952381
345575,-3.22480238095238,0.280417619047619,0.0100149467120181
345596,2.66396761904762,0.4907315,0.00584202023809524
345616,12.4785976190476,0.607571904761905,0.0458460997732426
345637,25.2376076190476,1.57034,0.0149555952380953
345657,56.6444076190476,1.86945190476191,-0.00723297165532881
345678,95.9028976190476,1.7175595,-0.0484889273809524
345698,130.254087619048,0.747780952380952,0.0975898356009071
345719,145.957487619048,2.7971675,-0.200615565476191
345739,201.900837619048,-1.21514380952381,-0.105713080498866
345760,176.382817619048,-3.4351185,0.115672353571429
345780,107.680447619048,-1.12167142857143,-0.266730765306122
345801,84.1253476190476,-6.7230175,0.399945925
345821,-50.3350023809524,1.275901,-0.133899502380952
345841,-24.8169823809524,-1.40208904761905,-0.169252212018141
345862,-54.2608523809524,-4.9563855,0.0772317511904762
345882,-153.388562380952,-3.41175047619048,0.0409499274376418
345903,-225.035322380952,-2.551802,0.319208933333333
345923,-276.071362380952,3.83237666666666,-0.240914484126984
345944,-195.591452380952,-1.2268275,0.0075946369047619
345964,-220.128002380952,-1.07493476190476,0.156344036281179
345985,-242.701632380952,2.20829,-0.117424928571429
346005,-198.535832380952,-0.140208571428573,0.0534129081632654
346026,-201.480212380952,0.981462500000001,-0.0467363154761905
346046,-181.850962380952,0.0467361904761904,0.327265419501134
346067,-180.869502380952,6.91931,-0.257166523809524
346087,-42.4833023809524,1.77597952380952,0.16079516553288
346108,-5.18773238095238,5.152678,-0.346432876190476
346128,97.8658276190476,-1.77597952380952,0.231789810657596
346149,60.5702576190476,3.0916065,-0.404619563095238
346169,122.402387619048,-5.00078476190476,0.249816679138322
346190,17.3859076190476,0.2453655,-0.201550322619048
346210,22.2932176190476,-3.78564095238095,0.210647212018141
346231,-57.2052423809524,0.6379505,0.00549152261904761
346251,-44.4462323809524,0.747780952380952,0.0718849070294784
346272,-28.7428323809524,2.257364,-0.054447819047619
346292,16.4044476190476,1.16840761904762,-0.0556377832512202
346313,40.9410076190476,1.41707719940629e-05,-1.67349731560388e-05
15,36.0336976190476,5.7953019047619,-0.371776185941043
36,157.735037619048,-2.011998,0.142662566666667
56,117.495077619048,0.841253333333333,-0.0797855396825397
77,135.161397619048,-0.834243,-0.0330659452380952
97,118.476537619048,-1.4955619047619,0.0104600430839002
118,87.0697376190476,-1.275901,0.21802485952381
138,61.5517176190476,3.08459619047619,-0.0440656519274377
159,126.328237619048,2.1592175,-0.022082925
179,169.512587619048,1.717559,0.0940568595238096
199,203.863767619048,3.59869619047619,-0.178376937641723
220,279.436387619048,-0.1472195,0.0237186892857142
240,276.491997619048,0.327154285714284,-0.116061846938775
261,283.362237619048,-2.1101445,0.119528082142857
281,241.159347619048,0.280417142857142,-0.0694367448979592
302,247.048107619048,-1.1777545,0.103287225
322,223.493017619048,0.887990000000001,0.0652082857142857
343,242.140807619048,2.257364,-0.440022390476191
363,287.288087619048,-6.54308380952381,-0.13475629478458
384,149.883327619048,-9.372966,0.0713897047619048
404,-37.5759923809524,-7.9451719047619,-0.661541314058957
425,-204.424602380952,-21.8375395,1.11524518928571
445,-641.175392380952,0.467364285714287,0.174037034013605
466,-631.360742380952,4.122142,0.322013138095239
486,-548.917902380952,10.5624047619048,-0.491287607709751
507,-327.107402380952,0.245365000000001,0.00642629761904749
527,-322.200102380952,0.373890952380951,-0.0271516167800453
548,-314.348392380952,-0.196293,0.0518773404761905
568,-318.274252380952,0.84125380952381,-0.0540805861678005
589,-300.607922380952,-0.294438500000001,-0.0670665988095237
609,-306.496692380952,-1.63577047619048,0.147998260770975
630,-340.847872380952,1.472193,0.0479047309523808
650,-311.404012380952,2.43028761904762,-0.0479603390022675
671,-260.367972380952,1.4231205,0.213935475
691,-231.905562380952,5.70183,-0.460797761904762
712,-112.167132380952,-3.974923,0.56328934047619
732,-191.665592380952,7.29086380952381,-0.548150109977324
753,-38.5574523809524,-4.2202885,-0.0483720988095238
773,-122.963222380952,-5.18773047619048,0.686356094104308
794,-231.905562380952,9.2257475,-0.436750825
814,-47.3906123809524,0.490731,0.325985759523809
834,-37.5759923809524,7.01044619047619,-0.170253699546485
855,109.643377619048,3.4351185,0.178766408333333
875,178.345747619048,7.01044666666667,-0.284757674603175
896,325.565127619048,1.0305355,-0.0188113702380952
916,346.175837619048,0.654308095238096,0.0062314954648526
937,359.916307619048,0.785169500000001,-0.0626266178571429
957,375.619697619048,-0.467362857142857,0.033939469387755
978,365.805077619048,0.245365999999999,-0.0332996809523808
998,370.712397619048,-0.420627619047618,0.034050767573696
1019,361.879217619048,0.294438499999998,-0.154930853571428
1039,367.767987619048,-2.80417857142857,0.0961433129251701
1060,308.880237619048,-0.785168999999999,0.074310688095238
1080,293.176857619048,0.70104476190476,-0.0333830839002267
1101,307.898797619048,0,0.273407404761905
1121,307.898797619048,5.4681480952381,-0.253377575963719
1142,422.729907619048,0.147218999999998,-0.540154878571429
1162,425.674287619048,-10.6558785714286,-0.142211853741497
1183,201.900837619048,-13.6423275,0.855040708333333
1203,-70.9457123809524,3.45848666666667,-1.18587817460317
1224,1.68250761904762,-21.444955,0.815198130952381
1244,-427.216592380952,-5.14099238095238,0.550931970521542
1265,-535.177432380952,6.428579,-0.424248854761905
1285,-406.605852380952,-2.0563980952381,0.165691385487528
1306,-449.790212380952,1.423121,-0.143597311904762
1326,-421.327792380952,-1.44882523809524,0.115727963718821
1347,-451.753122380952,0.981461999999999,0.0958094
1367,-432.123882380952,2.89765,-0.161351476190476
1388,-371.273232380952,-0.490731,0.0806201214285715
1408,-381.087852380952,1.12167142857143,0.0564174081632652
1429,-357.532752380952,2.306437,0.0245365499999999
1449,-311.404012380952,2.797168,-0.0417121619047618
1469,-255.460652380952,1.96292476190476,-0.107493488662131
1490,-214.239232380952,-0.2944385,-0.174560098809524
1510,-220.128002380952,-3.78564047619047,0.315803879818594
1531,-299.626452380952,2.846241,-0.228774216666667
1551,-242.701632380952,-1.72924333333333,-0.13731576984127
1572,-279.015742380952,-4.6128745,0.733059058333333
1592,-371.273232380952,10.0483066666667,0.159459777777778
1613,-160.258792380952,13.396962,-0.373072528571429
1633,107.680447619048,5.93551142857143,0.343623051020408
1654,232.326187619048,13.1515955,-0.164511775
1674,495.358097619048,9.86136,-0.408831261904762
1695,702.446657619048,1.2759035,-0.115205127380952
1715,727.964727619048,-1.02819904761905,0.00222557369614513
1736,706.372547619048,-0.981461999999999,-0.168250757142857
1756,686.743307619048,-4.34647714285714,-0.106158136054422
1777,595.467287619048,-6.575798,0.319442614285714
1797,463.951327619048,-0.186945714285714,-0.271515656462585
1818,460.025467619048,-5.8887745,0.133198439285714
1838,342.249977619048,-3.22480571428571,-0.257717299319728
1859,274.529057619048,-8.636869,0.240224592857143
1879,101.791677619048,-3.83237714285714,-1.32007804081633
1900,21.3117576190476,-31.554016,1.66182601428571
1920,-609.768562380952,1.68250428571428,-0.711059275510204
1941,-574.435972380952,-13.2497405,0.508257167857143
1961,-839.430782380952,-3.08459714285714,0.0113502687074828
1982,-904.207322380952,-2.8462415,0.364309575
2002,-961.132152380952,4.43995,0.0129080238095237
2023,-867.893202380952,4.7110185,-0.00420618690476182
2043,-773.672832380952,4.62689476190476,0.279750178004535
2064,-676.508042380952,10.5016485,0.238004625
2084,-466.475072380952,15.261741,-0.566794573809524
2104,-161.240252380952,3.92584952380952,0.71740235600907
2125,-78.7974123809524,18.991299,-0.657463092857143
2145,301.028567619048,5.84203714285714,0.0489619455782311
2166,423.711347619048,6.870238,-0.0280418285714284
2186,561.116107619048,6.30940142857143,-0.185943734693878
2207,693.613537619048,2.404583,0.0246533738095241
2227,741.705197619048,2.89765047619048,-0.46513747505669
2248,802.555857619048,-6.8702365,0.553825158333334
2268,665.151127619048,4.20626666666667,-0.987805126984127
2289,753.482727619048,-16.537641,0.0160070976190475
2309,422.729907619048,-16.2174990476191,0.704494216553288
2330,82.1624276190476,-1.4231205,-0.69064578452381
2350,53.7000176190476,-15.2360361904762,-0.188169300453515
2371,-266.256742380952,-19.1875915,0.39387038452381
2391,-650.008572380952,-11.3101838095238,0.905460062358277
2412,-887.522432380952,7.7044775,-0.434296994047619
2432,-733.432882380952,-0.981462380952383,0.0210313990929706
2453,-754.043592380952,-0.539803000000001,-0.332879373809524
2473,-764.839652380952,-7.19739047619047,0.840474570294784
2494,-915.984852380952,10.4525755,-0.433829894047619
2514,-706.933342380952,1.77597761904762,0.0112390419501129
2535,-669.637812380952,2.0119975,1.03275560119048
2555,-629.397862380952,22.6671095238095,-1.10742792970522
2576,-153.388562380952,-0.588877000000001,0.281819897619048
2596,-165.166102380952,5.04752095238095,0.187279049886621
2617,-59.1681623809524,8.980381,-0.0704549309523809
2637,120.439457619048,7.57128238095238,0.0904680532879819
2658,279.436387619048,9.4711115,-0.165095979761905
2678,468.858617619048,6.1691919047619,-0.167582924036281
2699,598.411647619048,2.6499505,-0.00245385
2719,651.410657619048,2.6008735,-0.0996650797619048
2739,703.428127619048,0.607571904761904,-0.398148733560091
2760,716.187137619048,-7.7535515,0.0932387892857142
2780,561.116107619048,-5.88877571428571,5.78231292688461e-08
2801,437.451817619048,-5.8887745,-0.577193370238095
2821,319.676327619048,-17.4326419047619,0.17815435260771
2842,-46.4091523809524,-13.6914005,0.703264501190476
2862,-320.237162380952,0.373889523809526,0.276634475056689
2883,-312.385482380952,6.1832135,-0.662019794047619
2903,-188.721212380952,-7.05718238095238,0.055638446712018
2924,-336.922042380952,-5.888775,-0.102819845238095
2944,-454.697542380952,-7.94517190476191,0.350299781179139
2965,-621.546152380952,-0.588876499999998,0.232746801190476
2985,-633.323682380952,4.06605952380952,-0.45534533446712
3006,-547.936432380952,-5.4961925,0.256115220238095
3026,-657.860282380952,-0.373888095238093,0.216433504535147
3047,-665.711932380952,4.1712155,-0.252960346428571
3067,-582.287622380952,-0.88799142857143,0.729309020408163
3088,-600.935442380952,14.427498,-0.11613970952381
3108,-312.385482380952,12.1047038095238,0.243807723356009
3129,-58.1867023809524,17.224666,-0.368165204761905
3149,286.306617619048,9.8613619047619,0.00945848072562345
3170,493.395217619048,10.05999,-0.323064738095238
3190,694.595017619048,3.59869523809524,-0.426079368480726
3211,770.167617619048,-5.3489715,0.129576408333334
3231,663.188187619048,-2.75744333333333,-0.235573126984127
3252,605.281877619048,-7.704479,-0.140559478571429
3272,451.192297619048,-10.5156685714286,-0.146551734693878
3293,230.363257619048,-13.593255,0.485707083333333
3313,-41.5018423809524,-3.87911333333333,-0.436873198412698
3334,-122.963222380952,-13.0534505,0.780262625
3354,-384.032232380952,2.551802,-0.0224333619047617
3374,-332.996192380952,2.10313476190476,0.114837701814059
3395,-288.830362380952,4.5147265,-0.0154229440476191
3415,-198.535832380952,4.20626761904762,-0.106825839002268
3436,-110.204212380952,1.962925,-0.0560835833333333
3456,-70.9457123809524,0.841253333333333,-0.0190283492063492
3477,-53.2793923809524,0.441658,0.00595888571428569
